Date,Adj Close,Return
13/11/1974,73.35,-0.004343695
14/11/1974,73.06,-0.003953647
15/11/1974,71.91,-0.015740406
18/11/1974,69.27,-0.036712653
19/11/1974,68.20,-0.015446803
20/11/1974,67.90,-0.004398754
21/11/1974,68.18,0.004123682
22/11/1974,68.90,0.010560311
25/11/1974,68.83,-0.001015965
26/11/1974,69.47,0.009298256
27/11/1974,69.94,0.006765525
29/11/1974,69.97,0.000428925
02/12/1974,68.11,-0.026582821
03/12/1974,67.17,-0.013801248
04/12/1974,67.41,0.003573113
05/12/1974,66.13,-0.018988383
06/12/1974,65.01,-0.016936263
09/12/1974,65.60,0.009075465
10/12/1974,67.28,0.025609772
11/12/1974,67.67,0.005796656
12/12/1974,67.45,-0.003251086
13/12/1974,67.07,-0.005633759
16/12/1974,66.46,-0.00909499
17/12/1974,67.58,0.016852287
18/12/1974,67.90,0.004735129
19/12/1974,67.65,-0.003681885
20/12/1974,66.91,-0.010938625
23/12/1974,65.96,-0.014198251
24/12/1974,66.88,0.013947817
26/12/1974,67.44,0.008373281
27/12/1974,67.14,-0.004448443
30/12/1974,67.16,0.000297959
31/12/1974,68.56,0.020845651
02/01/1975,70.23,0.0243583
03/01/1975,70.71,0.006834629
06/01/1975,71.07,0.005091232
07/01/1975,71.02,-0.000703574
08/01/1975,70.04,-0.013798874
09/01/1975,71.17,0.016133595
10/01/1975,72.61,0.020233287
13/01/1975,72.31,-0.004131704
14/01/1975,71.68,-0.00871246
15/01/1975,72.14,0.006417397
16/01/1975,72.05,-0.001247519
17/01/1975,70.96,-0.015128438
20/01/1975,71.08,0.001691136
21/01/1975,70.70,-0.005346159
22/01/1975,71.74,0.014710057
23/01/1975,72.07,0.004599972
24/01/1975,72.98,0.012626655
27/01/1975,75.37,0.032748697
28/01/1975,76.03,0.008756746
29/01/1975,77.26,0.016177864
30/01/1975,76.21,-0.013590512
31/01/1975,76.98,0.010103714
03/02/1975,77.82,0.010911886
04/02/1975,77.61,-0.002698522
05/02/1975,78.95,0.017265764
06/02/1975,78.56,-0.004939823
07/02/1975,78.63,0.000891026
10/02/1975,78.36,-0.003433753
11/02/1975,78.58,0.002807568
12/02/1975,79.92,0.017052634
13/02/1975,81.01,0.013638689
14/02/1975,81.50,0.006048611
18/02/1975,80.93,-0.006993865
19/02/1975,81.44,0.006301767
20/02/1975,82.21,0.009454776
21/02/1975,82.62,0.004987277
24/02/1975,81.44,-0.014282268
25/02/1975,79.53,-0.023452885
26/02/1975,80.37,0.010562102
27/02/1975,80.77,0.004976907
28/02/1975,81.59,0.010152272
03/03/1975,83.03,0.017649259
04/03/1975,83.56,0.006383223
05/03/1975,83.90,0.00406898
06/03/1975,83.69,-0.00250298
07/03/1975,84.30,0.007288816
10/03/1975,84.95,0.007710486
11/03/1975,84.36,-0.006945215
12/03/1975,83.59,-0.009127608
13/03/1975,83.74,0.001794497
14/03/1975,84.76,0.012180607
17/03/1975,86.01,0.014747522
18/03/1975,85.13,-0.010231426
19/03/1975,84.34,-0.009279937
20/03/1975,83.61,-0.008655383
21/03/1975,83.39,-0.002631288
24/03/1975,81.42,-0.023623948
25/03/1975,82.06,0.007860477
26/03/1975,83.59,0.01864487
27/03/1975,83.85,0.003110444
31/03/1975,83.36,-0.005843733
01/04/1975,82.64,-0.00863726
02/04/1975,82.43,-0.00254113
03/04/1975,81.51,-0.011160961
04/04/1975,80.88,-0.007729174
07/04/1975,80.35,-0.006552906
08/04/1975,80.99,0.007965153
09/04/1975,82.84,0.022842302
10/04/1975,83.77,0.011226473
11/04/1975,84.18,0.00489439
14/04/1975,85.60,0.016868591
15/04/1975,86.30,0.008177629
16/04/1975,86.60,0.003476188
17/04/1975,87.25,0.007505797
18/04/1975,86.30,-0.010888218
21/04/1975,87.23,0.010776361
22/04/1975,87.09,-0.001605033
23/04/1975,86.12,-0.011137823
24/04/1975,86.04,-0.00092896
25/04/1975,86.62,0.006741074
28/04/1975,86.23,-0.004502424
29/04/1975,85.64,-0.006842212
30/04/1975,87.30,0.019383513
01/05/1975,88.10,0.009163745
02/05/1975,89.22,0.012712861
05/05/1975,90.08,0.009639105
06/05/1975,88.64,-0.015985823
07/05/1975,89.08,0.004963933
08/05/1975,89.56,0.00538837
09/05/1975,90.53,0.010830739
12/05/1975,90.61,0.000883707
13/05/1975,91.58,0.010705231
14/05/1975,92.27,0.007534341
15/05/1975,91.41,-0.009320397
16/05/1975,90.43,-0.010720971
19/05/1975,90.53,0.001105817
20/05/1975,90.07,-0.005081178
21/05/1975,89.06,-0.011213523
22/05/1975,89.39,0.003705378
23/05/1975,90.58,0.013312485
27/05/1975,90.34,-0.002649658
28/05/1975,89.71,-0.006973622
29/05/1975,89.68,-0.0003344
30/05/1975,91.15,0.016391637
02/06/1975,92.58,0.015688425
03/06/1975,92.89,0.003348423
04/06/1975,92.60,-0.003121983
05/06/1975,92.69,0.000971965
06/06/1975,92.48,-0.002265606
09/06/1975,91.21,-0.013732742
10/06/1975,90.44,-0.008442024
11/06/1975,90.55,0.001216287
12/06/1975,90.08,-0.005190513
13/06/1975,90.52,0.004884491
16/06/1975,91.46,0.010384468
17/06/1975,90.58,-0.00962166
18/06/1975,90.39,-0.002097626
19/06/1975,92.02,0.018032946
20/06/1975,92.61,0.006411693
23/06/1975,93.62,0.010905971
24/06/1975,94.19,0.006088432
25/06/1975,94.62,0.004565251
26/06/1975,94.81,0.002007979
27/06/1975,94.81,0
30/06/1975,95.19,0.004008058
01/07/1975,94.85,-0.003571846
02/07/1975,94.18,-0.007063764
03/07/1975,94.36,0.001911244
07/07/1975,93.54,-0.008690123
08/07/1975,93.39,-0.001603613
09/07/1975,94.80,0.015098019
10/07/1975,94.81,0.000105432
11/07/1975,94.66,-0.001582048
14/07/1975,95.19,0.005598964
15/07/1975,95.61,0.004412218
16/07/1975,94.61,-0.010459157
17/07/1975,93.63,-0.010358355
18/07/1975,93.20,-0.004592545
21/07/1975,92.44,-0.008154453
22/07/1975,91.45,-0.010709703
23/07/1975,90.18,-0.013887338
24/07/1975,90.07,-0.001219783
25/07/1975,89.29,-0.00865992
28/07/1975,88.69,-0.006719666
29/07/1975,88.19,-0.005637614
30/07/1975,88.83,0.007257058
31/07/1975,88.75,-0.000900619
01/08/1975,87.99,-0.008563403
04/08/1975,87.15,-0.009546494
05/08/1975,86.23,-0.0105565
06/08/1975,86.25,0.000231903
07/08/1975,86.30,0.000579745
08/08/1975,86.02,-0.003244565
11/08/1975,86.55,0.006161428
12/08/1975,87.12,0.006585788
13/08/1975,85.97,-0.013200206
14/08/1975,85.60,-0.004303862
15/08/1975,86.36,0.00887854
18/08/1975,86.20,-0.001852756
19/08/1975,84.95,-0.014501161
20/08/1975,83.22,-0.020364874
21/08/1975,83.07,-0.001802463
22/08/1975,84.28,0.014566017
25/08/1975,85.06,0.009254853
26/08/1975,83.96,-0.012932037
27/08/1975,84.43,0.005597916
28/08/1975,86.40,0.023332962
29/08/1975,86.88,0.005555498
02/09/1975,85.48,-0.016114112
03/09/1975,86.03,0.006434207
04/09/1975,86.20,0.001976032
05/09/1975,85.62,-0.006728469
08/09/1975,85.89,0.003153422
09/09/1975,84.60,-0.015019222
10/09/1975,83.79,-0.009574433
11/09/1975,83.45,-0.004057811
12/09/1975,83.30,-0.001797412
15/09/1975,82.88,-0.005042089
16/09/1975,82.09,-0.009531866
17/09/1975,82.37,0.003410976
18/09/1975,84.06,0.020517117
19/09/1975,85.88,0.02165119
22/09/1975,85.07,-0.009431731
23/09/1975,84.94,-0.00152813
24/09/1975,85.74,0.009418366
25/09/1975,85.64,-0.001166305
26/09/1975,86.19,0.006422268
29/09/1975,85.03,-0.013458672
30/09/1975,83.87,-0.013642197
01/10/1975,82.93,-0.011207857
02/10/1975,83.82,0.010731943
03/10/1975,85.95,0.02541156
06/10/1975,86.88,0.010820245
07/10/1975,86.77,-0.001266114
08/10/1975,87.94,0.013483981
09/10/1975,88.37,0.004889709
10/10/1975,88.21,-0.001810614
13/10/1975,89.46,0.014170729
14/10/1975,89.28,-0.002012072
15/10/1975,89.23,-0.000559991
16/10/1975,89.37,0.001568979
17/10/1975,88.86,-0.005706635
20/10/1975,89.82,0.0108035
21/10/1975,90.56,0.008238677
22/10/1975,90.71,0.001656372
23/10/1975,91.24,0.005842785
24/10/1975,89.83,-0.015453705
27/10/1975,89.73,-0.001113203
28/10/1975,90.51,0.008692733
29/10/1975,89.39,-0.012374356
30/10/1975,89.31,-0.000894966
31/10/1975,89.04,-0.003023144
03/11/1975,88.09,-0.010669418
04/11/1975,88.51,0.004767919
05/11/1975,89.15,0.007230821
06/11/1975,89.55,0.004486831
07/11/1975,89.33,-0.002456739
10/11/1975,89.34,0.000111877
11/11/1975,89.87,0.005932472
12/11/1975,91.19,0.014687871
13/11/1975,91.04,-0.001644928
14/11/1975,90.97,-0.000768893
17/11/1975,91.46,0.005386369
18/11/1975,91.00,-0.00502951
19/11/1975,89.98,-0.011208758
20/11/1975,89.64,-0.003778662
21/11/1975,89.53,-0.001227131
24/11/1975,89.70,0.001898783
25/11/1975,90.71,0.011259777
26/11/1975,90.94,0.002535586
28/11/1975,91.24,0.003298834
01/12/1975,90.67,-0.00624726
02/12/1975,89.33,-0.014778825
03/12/1975,87.60,-0.019366439
04/12/1975,87.84,0.002739703
05/12/1975,86.82,-0.011611977
08/12/1975,87.07,0.002879521
09/12/1975,87.30,0.002641587
10/12/1975,88.08,0.008934696
11/12/1975,87.80,-0.003178917
12/12/1975,87.83,0.000341674
15/12/1975,88.09,0.002960196
16/12/1975,88.93,0.009535748
17/12/1975,89.15,0.002473878
18/12/1975,89.43,0.003140751
19/12/1975,88.80,-0.007044582
22/12/1975,88.14,-0.007432477
23/12/1975,88.73,0.006693942
24/12/1975,89.46,0.008227161
26/12/1975,90.25,0.008830774
29/12/1975,90.13,-0.001329673
30/12/1975,89.77,-0.003994231
31/12/1975,90.19,0.004678679
02/01/1976,90.90,0.007872269
05/01/1976,92.58,0.018481848
06/01/1976,93.53,0.010261363
07/01/1976,93.95,0.004490516
08/01/1976,94.58,0.006705748
09/01/1976,94.95,0.003911979
12/01/1976,96.33,0.014534018
13/01/1976,95.57,-0.007889567
14/01/1976,97.13,0.016323083
15/01/1976,96.61,-0.005353609
16/01/1976,97.00,0.004036839
19/01/1976,98.32,0.013608247
20/01/1976,98.86,0.00549228
21/01/1976,98.24,-0.006271525
22/01/1976,98.04,-0.0020358
23/01/1976,99.21,0.011933884
26/01/1976,99.68,0.004737436
27/01/1976,99.07,-0.006119583
28/01/1976,98.53,-0.005450702
29/01/1976,100.11,0.016035746
30/01/1976,100.86,0.007491759
02/02/1976,100.87,9.91672E-05
03/02/1976,101.18,0.003073233
04/02/1976,101.91,0.007214904
05/02/1976,100.39,-0.01491517
06/02/1976,99.46,-0.009263871
09/02/1976,99.62,0.001608727
10/02/1976,100.47,0.008532403
11/02/1976,100.77,0.002985926
12/02/1976,100.25,-0.005160236
13/02/1976,99.67,-0.005785556
17/02/1976,99.05,-0.006220478
18/02/1976,99.85,0.008076678
19/02/1976,101.41,0.015623496
20/02/1976,102.10,0.006804003
23/02/1976,101.61,-0.004799187
24/02/1976,102.03,0.004133432
25/02/1976,101.69,-0.003332324
26/02/1976,100.11,-0.015537427
27/02/1976,99.71,-0.003995625
01/03/1976,100.02,0.003108996
02/03/1976,100.58,0.00559893
03/03/1976,99.98,-0.005965391
04/03/1976,98.92,-0.01060217
05/03/1976,99.11,0.001920774
08/03/1976,100.19,0.010896993
09/03/1976,100.58,0.003892604
10/03/1976,100.94,0.00357924
11/03/1976,101.89,0.009411502
12/03/1976,100.86,-0.010108921
15/03/1976,99.80,-0.010509597
16/03/1976,100.92,0.011222394
17/03/1976,100.86,-0.000594501
18/03/1976,100.45,-0.00406508
19/03/1976,100.58,0.001294226
22/03/1976,100.71,0.001292474
23/03/1976,102.24,0.015192126
24/03/1976,103.42,0.011541471
25/03/1976,102.85,-0.005511507
26/03/1976,102.85,0
29/03/1976,102.41,-0.004278017
30/03/1976,102.01,-0.003905888
31/03/1976,102.77,0.007450201
01/04/1976,102.24,-0.005157137
02/04/1976,102.25,9.78286E-05
05/04/1976,103.51,0.012322758
06/04/1976,103.36,-0.001449145
07/04/1976,102.21,-0.01112618
08/04/1976,101.28,-0.009098914
09/04/1976,100.35,-0.009182474
12/04/1976,100.20,-0.001494778
13/04/1976,101.05,0.008483094
14/04/1976,100.31,-0.007323157
15/04/1976,100.67,0.003588875
19/04/1976,101.44,0.007648793
20/04/1976,102.87,0.014097013
21/04/1976,103.32,0.004374424
22/04/1976,102.98,-0.003290718
23/04/1976,102.29,-0.006700349
26/04/1976,102.43,0.001368648
27/04/1976,101.86,-0.005564766
28/04/1976,102.13,0.002650658
29/04/1976,102.13,0
30/04/1976,101.64,-0.004797787
03/05/1976,100.92,-0.007083835
04/05/1976,101.46,0.005350783
05/05/1976,100.88,-0.005716558
06/05/1976,101.16,0.002775644
07/05/1976,101.88,0.007117368
10/05/1976,103.10,0.011974883
11/05/1976,102.95,-0.001454908
12/05/1976,102.77,-0.001748422
13/05/1976,102.16,-0.005935516
14/05/1976,101.34,-0.008026703
17/05/1976,101.09,-0.002466943
18/05/1976,101.26,0.001681729
19/05/1976,101.18,-0.000790065
20/05/1976,102.00,0.008104368
21/05/1976,101.26,-0.007254882
24/05/1976,99.44,-0.017973533
25/05/1976,99.49,0.000502776
26/05/1976,99.34,-0.001507709
27/05/1976,99.38,0.000402668
28/05/1976,100.18,0.00804994
01/06/1976,99.85,-0.003294091
02/06/1976,100.22,0.003705588
03/06/1976,100.13,-0.000898064
04/06/1976,99.15,-0.009787227
07/06/1976,98.63,-0.005244629
08/06/1976,98.80,0.001723674
09/06/1976,98.74,-0.000607338
10/06/1976,99.56,0.008304639
11/06/1976,100.92,0.013660105
14/06/1976,101.95,0.010206094
15/06/1976,101.46,-0.004806258
16/06/1976,102.01,0.005420885
17/06/1976,103.61,0.015684727
18/06/1976,103.76,0.001447746
21/06/1976,104.28,0.005011536
22/06/1976,103.47,-0.00776753
23/06/1976,103.25,-0.00212623
24/06/1976,103.79,0.005230034
25/06/1976,103.72,-0.000674439
28/06/1976,103.43,-0.002795999
29/06/1976,103.86,0.004157411
30/06/1976,104.28,0.004043886
01/07/1976,103.59,-0.00661683
02/07/1976,104.11,0.005019838
06/07/1976,103.54,-0.005474978
07/07/1976,103.83,0.00280086
08/07/1976,103.98,0.001444679
09/07/1976,104.98,0.009617234
12/07/1976,105.90,0.008763564
13/07/1976,105.67,-0.002171898
14/07/1976,105.95,0.002649749
15/07/1976,105.20,-0.007078811
16/07/1976,104.68,-0.004942937
19/07/1976,104.29,-0.00372563
20/07/1976,103.72,-0.005465529
21/07/1976,103.82,0.000964125
22/07/1976,103.93,0.001059526
23/07/1976,104.06,0.001250823
26/07/1976,104.07,9.61176E-05
27/07/1976,103.48,-0.005669232
28/07/1976,103.05,-0.004155392
29/07/1976,102.93,-0.001164512
30/07/1976,103.44,0.004954843
02/08/1976,103.19,-0.00241686
03/08/1976,104.14,0.009206289
04/08/1976,104.43,0.002784723
05/08/1976,103.85,-0.005553979
06/08/1976,103.79,-0.000577728
09/08/1976,103.49,-0.002890481
10/08/1976,104.41,0.008889806
11/08/1976,104.06,-0.003352227
12/08/1976,104.22,0.001537603
13/08/1976,104.25,0.000287843
16/08/1976,104.43,0.001726619
17/08/1976,104.80,0.003543072
18/08/1976,104.56,-0.002290124
19/08/1976,103.39,-0.011189738
20/08/1976,102.37,-0.009865519
23/08/1976,101.96,-0.004005119
24/08/1976,101.27,-0.006767379
25/08/1976,102.03,0.00750471
26/08/1976,101.32,-0.006958728
27/08/1976,101.48,0.001579185
30/08/1976,102.07,0.005813924
31/08/1976,102.91,0.008229686
01/09/1976,104.06,0.011174754
02/09/1976,103.92,-0.001345378
03/09/1976,104.30,0.003656707
07/09/1976,105.03,0.006999003
08/09/1976,104.94,-0.000856869
09/09/1976,104.40,-0.005145798
10/09/1976,104.65,0.002394636
13/09/1976,104.29,-0.003440048
14/09/1976,103.94,-0.003356017
15/09/1976,104.25,0.002982471
16/09/1976,105.34,0.010455597
17/09/1976,106.27,0.008828565
20/09/1976,106.32,0.000470528
21/09/1976,107.83,0.014202427
22/09/1976,107.46,-0.003431355
23/09/1976,106.92,-0.005025135
24/09/1976,106.80,-0.001122288
27/09/1976,107.27,0.004400693
28/09/1976,105.92,-0.012585057
29/09/1976,105.37,-0.005192551
30/09/1976,105.24,-0.001233795
01/10/1976,104.17,-0.010167237
04/10/1976,104.03,-0.001343947
05/10/1976,103.23,-0.007690051
06/10/1976,102.97,-0.002518667
07/10/1976,103.54,0.005535593
08/10/1976,102.56,-0.00946497
11/10/1976,101.64,-0.008970349
12/10/1976,100.81,-0.008166086
13/10/1976,102.12,0.012994792
14/10/1976,100.85,-0.012436398
15/10/1976,100.88,0.000297462
18/10/1976,101.47,0.005848573
19/10/1976,101.45,-0.000197142
20/10/1976,101.74,0.002858561
21/10/1976,100.77,-0.009534117
22/10/1976,99.96,-0.008038087
25/10/1976,100.07,0.00110045
26/10/1976,101.06,0.009893055
27/10/1976,101.76,0.006926618
28/10/1976,101.61,-0.001474066
29/10/1976,102.90,0.012695611
01/11/1976,103.10,0.001943596
03/11/1976,101.92,-0.011445199
04/11/1976,102.41,0.004807751
05/11/1976,100.82,-0.015525866
08/11/1976,99.60,-0.012100793
09/11/1976,99.32,-0.002811225
10/11/1976,98.81,-0.005134938
11/11/1976,99.64,0.00839997
12/11/1976,99.24,-0.004014462
15/11/1976,99.90,0.006650585
16/11/1976,100.04,0.001401391
17/11/1976,100.61,0.005697721
18/11/1976,101.89,0.012722373
19/11/1976,101.92,0.000294425
22/11/1976,102.59,0.006573764
23/11/1976,101.96,-0.00614092
24/11/1976,102.41,0.004413545
26/11/1976,103.15,0.007225837
29/11/1976,102.44,-0.00688318
30/11/1976,102.10,-0.003319055
01/12/1976,102.49,0.003819785
02/12/1976,102.12,-0.00361006
03/12/1976,102.76,0.006267127
06/12/1976,103.56,0.007785091
07/12/1976,103.49,-0.000675937
08/12/1976,104.08,0.005701073
09/12/1976,104.51,0.004131437
10/12/1976,104.70,0.00181796
13/12/1976,104.63,-0.000668577
14/12/1976,105.07,0.004205324
15/12/1976,105.14,0.000666213
16/12/1976,104.80,-0.003233746
17/12/1976,104.26,-0.005152681
20/12/1976,103.65,-0.005850758
21/12/1976,104.22,0.005499267
22/12/1976,104.71,0.004701574
23/12/1976,104.84,0.001241496
27/12/1976,106.06,0.011636799
28/12/1976,106.77,0.006694315
29/12/1976,106.34,-0.004027358
30/12/1976,106.88,0.005078061
31/12/1976,107.46,0.005426666
03/01/1977,107.00,-0.004280653
04/01/1977,105.70,-0.012149561
05/01/1977,104.76,-0.008893047
06/01/1977,105.02,0.002481816
07/01/1977,105.01,-9.51724E-05
10/01/1977,105.20,0.001809304
11/01/1977,104.12,-0.010266103
12/01/1977,103.40,-0.006915107
13/01/1977,104.20,0.007736895
14/01/1977,104.01,-0.001823369
17/01/1977,103.73,-0.002692039
18/01/1977,103.32,-0.003952598
19/01/1977,103.85,0.005129675
20/01/1977,102.97,-0.008473732
21/01/1977,103.32,0.003399039
24/01/1977,103.25,-0.000677507
25/01/1977,103.13,-0.001162257
26/01/1977,102.34,-0.007660245
27/01/1977,101.79,-0.005374194
28/01/1977,101.93,0.001375371
31/01/1977,102.03,0.000981056
01/02/1977,102.54,0.004998549
02/02/1977,102.36,-0.001755413
03/02/1977,101.85,-0.004982444
04/02/1977,101.88,0.000294541
07/02/1977,101.89,9.81743E-05
08/02/1977,101.60,-0.002846217
09/02/1977,100.73,-0.008562943
10/02/1977,100.82,0.000893448
11/02/1977,100.22,-0.00595119
14/02/1977,100.74,0.005188555
15/02/1977,101.04,0.002977993
16/02/1977,101.50,0.004552642
17/02/1977,100.92,-0.005714305
18/02/1977,100.49,-0.004260801
22/02/1977,100.49,0
23/02/1977,100.19,-0.002985332
24/02/1977,99.60,-0.005888851
25/02/1977,99.48,-0.001204769
28/02/1977,99.82,0.003417742
01/03/1977,100.66,0.008415187
02/03/1977,100.39,-0.002682346
03/03/1977,100.88,0.004880944
04/03/1977,101.20,0.003172086
07/03/1977,101.25,0.000494101
08/03/1977,100.87,-0.003753057
09/03/1977,100.10,-0.007633637
10/03/1977,100.67,0.005694306
11/03/1977,100.65,-0.000198629
14/03/1977,101.42,0.007650233
15/03/1977,101.98,0.005521643
16/03/1977,102.17,0.001863061
17/03/1977,102.08,-0.000880846
18/03/1977,101.86,-0.002155182
21/03/1977,101.31,-0.005399597
22/03/1977,101.00,-0.003059895
23/03/1977,100.20,-0.007920822
24/03/1977,99.70,-0.00499002
25/03/1977,99.06,-0.006419248
28/03/1977,99.00,-0.000605673
29/03/1977,99.69,0.006969717
30/03/1977,98.54,-0.011535771
31/03/1977,98.42,-0.00121781
01/04/1977,99.21,0.008026834
04/04/1977,98.23,-0.009877996
05/04/1977,98.01,-0.002239652
06/04/1977,97.91,-0.001020284
07/04/1977,98.35,0.004493862
11/04/1977,98.88,0.005388907
12/04/1977,100.15,0.012843902
13/04/1977,100.16,9.98702E-05
14/04/1977,101.00,0.008386541
15/04/1977,101.04,0.00039605
18/04/1977,100.54,-0.004948535
19/04/1977,100.07,-0.004674766
20/04/1977,100.40,0.003297712
21/04/1977,99.75,-0.006474123
22/04/1977,98.44,-0.013132812
25/04/1977,97.15,-0.013104429
26/04/1977,97.11,-0.000411745
27/04/1977,97.96,0.00875294
28/04/1977,98.20,0.002449959
29/04/1977,98.44,0.002444043
02/05/1977,98.93,0.004977631
03/05/1977,99.43,0.005054079
04/05/1977,99.96,0.005330373
05/05/1977,100.11,0.00150062
06/05/1977,99.49,-0.006193217
09/05/1977,99.18,-0.003115871
10/05/1977,99.47,0.002923987
11/05/1977,98.78,-0.006936785
12/05/1977,98.73,-0.000506135
13/05/1977,99.03,0.003038549
16/05/1977,99.47,0.004443118
17/05/1977,99.77,0.003015944
18/05/1977,100.30,0.005312278
19/05/1977,99.88,-0.004187497
20/05/1977,99.45,-0.004305166
23/05/1977,98.15,-0.013071846
24/05/1977,97.67,-0.004890514
25/05/1977,96.77,-0.009214713
26/05/1977,97.01,0.002480159
27/05/1977,96.27,-0.007628131
31/05/1977,96.12,-0.001558056
01/06/1977,96.93,0.008426935
02/06/1977,96.74,-0.001960198
03/06/1977,97.69,0.009820178
06/06/1977,97.23,-0.004708762
07/06/1977,97.73,0.005142446
08/06/1977,98.20,0.004809107
09/06/1977,98.14,-0.000610978
10/06/1977,98.46,0.003260648
13/06/1977,98.74,0.002843784
14/06/1977,99.86,0.011342951
15/06/1977,99.61,-0.002503505
16/06/1977,99.85,0.002409367
17/06/1977,99.97,0.001201833
20/06/1977,100.42,0.00450132
21/06/1977,100.74,0.003186616
22/06/1977,100.46,-0.002779422
23/06/1977,100.62,0.001592714
24/06/1977,101.19,0.005664868
27/06/1977,100.98,-0.002075294
28/06/1977,100.14,-0.008318518
29/06/1977,100.11,-0.000299561
30/06/1977,100.48,0.003695954
01/07/1977,100.10,-0.003781897
05/07/1977,100.09,-9.99201E-05
06/07/1977,99.58,-0.005095354
07/07/1977,99.93,0.003514742
08/07/1977,99.79,-0.001400971
11/07/1977,99.55,-0.002405031
12/07/1977,99.45,-0.001004581
13/07/1977,99.59,0.001407733
15/07/1977,100.18,0.00592433
18/07/1977,100.95,0.007686135
19/07/1977,101.79,0.008320991
20/07/1977,101.73,-0.000589429
21/07/1977,101.59,-0.001376261
22/07/1977,101.67,0.000787499
25/07/1977,100.85,-0.008065309
26/07/1977,100.27,-0.005751126
27/07/1977,98.64,-0.016256089
28/07/1977,98.79,0.001520702
29/07/1977,98.85,0.000607319
01/08/1977,99.12,0.002731462
02/08/1977,98.50,-0.006255074
03/08/1977,98.37,-0.001319766
04/08/1977,98.74,0.003761258
05/08/1977,98.76,0.000202593
08/08/1977,97.99,-0.007796719
09/08/1977,98.05,0.000612358
10/08/1977,98.92,0.008872973
11/08/1977,98.16,-0.007682916
12/08/1977,97.88,-0.002852557
15/08/1977,98.18,0.003065008
16/08/1977,97.73,-0.004583388
17/08/1977,97.74,0.000102272
18/08/1977,97.68,-0.000613853
19/08/1977,97.51,-0.001740356
22/08/1977,97.79,0.00287149
23/08/1977,97.62,-0.001738399
24/08/1977,97.23,-0.003995083
25/08/1977,96.15,-0.011107693
26/08/1977,96.06,-0.000936079
29/08/1977,96.92,0.008952738
30/08/1977,96.38,-0.005571616
31/08/1977,96.77,0.004046483
01/09/1977,96.83,0.000620079
02/09/1977,97.45,0.006402923
06/09/1977,97.71,0.002668055
07/09/1977,98.01,0.003070341
08/09/1977,97.28,-0.00744825
09/09/1977,96.37,-0.0093544
12/09/1977,96.03,-0.00352811
13/09/1977,96.09,0.000624774
14/09/1977,96.55,0.004787252
15/09/1977,96.80,0.002589332
16/09/1977,96.48,-0.003305785
19/09/1977,95.85,-0.006529902
20/09/1977,95.89,0.000417329
21/09/1977,95.10,-0.008238617
22/09/1977,95.09,-0.000105174
23/09/1977,95.04,-0.000525765
26/09/1977,95.38,0.003577399
27/09/1977,95.24,-0.001467803
28/09/1977,95.31,0.000734985
29/09/1977,95.85,0.005665722
30/09/1977,96.53,0.007094429
03/10/1977,96.74,0.002175479
04/10/1977,96.03,-0.00733925
05/10/1977,95.68,-0.003644684
06/10/1977,96.05,0.003867088
07/10/1977,95.97,-0.00083292
10/10/1977,95.75,-0.002292393
11/10/1977,94.93,-0.008563969
12/10/1977,94.04,-0.009375319
13/10/1977,93.46,-0.006167609
14/10/1977,93.56,0.001069966
17/10/1977,93.47,-0.000961918
18/10/1977,93.46,-0.000107008
19/10/1977,92.38,-0.011555767
20/10/1977,92.67,0.003139219
21/10/1977,92.32,-0.003776821
24/10/1977,91.63,-0.007474036
25/10/1977,91.00,-0.006875445
26/10/1977,92.10,0.01208789
27/10/1977,92.34,0.002605842
28/10/1977,92.61,0.002924031
31/10/1977,92.34,-0.002915506
01/11/1977,91.35,-0.010721226
02/11/1977,90.71,-0.00700601
03/11/1977,90.76,0.00055124
04/11/1977,91.58,0.009034817
07/11/1977,92.29,0.007752773
08/11/1977,92.46,0.001841998
09/11/1977,92.98,0.005624097
10/11/1977,94.71,0.018606108
11/11/1977,95.98,0.013409397
14/11/1977,95.32,-0.006876464
15/11/1977,95.93,0.006399496
16/11/1977,95.45,-0.00500368
17/11/1977,95.16,-0.003038167
18/11/1977,95.33,0.001786444
21/11/1977,95.25,-0.000839211
22/11/1977,96.09,0.008818856
23/11/1977,96.49,0.004162785
25/11/1977,96.69,0.002072795
28/11/1977,96.04,-0.006722525
29/11/1977,94.55,-0.015514348
30/11/1977,94.83,0.002961385
01/12/1977,94.69,-0.001476326
02/12/1977,94.67,-0.000211258
05/12/1977,94.27,-0.004225214
06/12/1977,92.83,-0.015275221
07/12/1977,92.78,-0.000538651
08/12/1977,92.96,0.001940073
09/12/1977,93.65,0.00742258
12/12/1977,93.63,-0.000213615
13/12/1977,93.56,-0.000747613
14/12/1977,94.03,0.005023525
15/12/1977,93.55,-0.005104711
16/12/1977,93.40,-0.001603431
19/12/1977,92.69,-0.007601713
20/12/1977,92.50,-0.002049865
21/12/1977,93.05,0.005945978
22/12/1977,93.80,0.008060182
23/12/1977,94.69,0.009488262
27/12/1977,94.69,0
28/12/1977,94.75,0.000633626
29/12/1977,94.94,0.002005298
30/12/1977,95.10,0.001685233
03/01/1978,93.82,-0.013459496
04/01/1978,93.52,-0.003197644
05/01/1978,92.74,-0.008340452
06/01/1978,91.62,-0.01207672
09/01/1978,90.64,-0.010696398
10/01/1978,90.17,-0.00518536
11/01/1978,89.74,-0.00476877
12/01/1978,89.82,0.000891487
13/01/1978,89.69,-0.001447317
